2024-06-13 11:14:22,63.0,61.0,60.0,58.0,56.0,54.0,52.0,49.0,46.0,46.0,41.0,39.0,34.0,32.0,30.0,27.0,25.0,22.0,19.0,15.0,11.0,8.0,5.0,3.0,4.0,7.0,13.0,21.0,31.0,42.0,52.0,61.0,69.0,75.0,82.0,84.0,85.0,85.0,84.0,83.0,81.0,80.0,78.0,77.0,76.0,74.0,73.0,71.0,70.0,68.0,65.0,63.0,60.0,57.0,54.0,52.0,49.0,43.0,41.0,38.0
2024-06-13 11:14:23,35.0,32.0,29.0,25.0,21.0,16.0,12.0,7.0,4.0,2.0,3.0,6.0,21.0,32.0,42.0,53.0,53.0,62.0,70.0,75.0,79.0,84.0,84.0,84.0,83.0,82.0,80.0,79.0,77.0,76.0,75.0,73.0,72.0,70.0,69.0,67.0,64.0,62.0,59.0,57.0,54.0,51.0,48.0,46.0,43.0,38.0,35.0,33.0,30.0,27.0,24.0,20.0,16.0,13.0,9.0,7.0,7.0,9.0,14.0,21.0
2024-06-13 11:14:24,30.0,40.0,49.0,59.0,59.0,66.0,72.0,77.0,79.0,81.0,81.0,80.0,78.0,77.0,74.0,73.0,72.0,71.0,70.0,69.0,68.0,66.0,64.0,62.0,60.0,58.0,55.0,53.0,51.0,48.0,46.0,46.0,46.0,46.0,43.0,41.0,36.0,34.0,31.0,28.0,25.0,21.0,17.0,13.0,10.0,9.0,9.0,12.0,18.0,26.0,35.0,45.0,54.0,62.0,69.0,73.0,76.0,78.0,78.0,78.0
2024-06-13 11:14:25,75.0,74.0,72.0,71.0,71.0,70.0,69.0,69.0,68.0,67.0,66.0,64.0,62.0,60.0,58.0,56.0,53.0,49.0,46.0,44.0,41.0,39.0,36.0,30.0,27.0,23.0,19.0,15.0,11.0,8.0,6.0,6.0,9.0,14.0,21.0,30.0,40.0,49.0,58.0,65.0,70.0,73.0,75.0,76.0,76.0,75.0,73.0,71.0,70.0,69.0,68.0,68.0,68.0,67.0,66.0,65.0,64.0,62.0,60.0,58.0
2024-06-13 11:14:26,55.0,53.0,50.0,47.0,44.0,42.0,39.0,36.0,34.0,31.0,28.0,21.0,17.0,13.0,9.0,6.0,4.0,6.0,11.0,19.0,28.0,39.0,49.0,59.0,67.0,73.0,77.0,80.0,82.0,82.0,82.0,81.0,79.0,78.0,75.0,74.0,73.0,72.0,71.0,70.0,69.0,67.0,66.0,64.0,61.0,59.0,57.0,54.0,51.0,48.0,45.0,43.0,40.0,37.0,34.0,31.0,28.0,24.0,16.0,11.0
2024-06-13 11:14:27,7.0,3.0,1.0,1.0,4.0,10.0,18.0,28.0,39.0,50.0,60.0,68.0,74.0,79.0,82.0,84.0,85.0,84.0,83.0,82.0,80.0,77.0,76.0,74.0,73.0,72.0,70.0,69.0,67.0,64.0,62.0,60.0,57.0,54.0,52.0,49.0,46.0,44.0,41.0,38.0,36.0,33.0,30.0,26.0,23.0,15.0,10.0,7.0,5.0,5.0,8.0,13.0,21.0,31.0,41.0,51.0,60.0,68.0,74.0,78.0
2024-06-13 11:14:28,80.0,81.0,82.0,81.0,80.0,78.0,76.0,75.0,73.0,71.0,70.0,69.0,68.0,66.0,65.0,63.0,61.0,57.0,55.0,52.0,50.0,50.0,47.0,45.0,42.0,40.0,37.0,35.0,32.0,29.0,26.0,23.0,19.0,11.0,8.0,7.0,7.0,11.0,16.0,24.0,34.0,44.0,53.0,62.0,69.0,74.0,78.0,80.0,80.0,80.0,79.0,77.0,77.0,76.0,74.0,73.0,72.0,71.0,69.0,68.0
2024-06-13 11:14:29,67.0,66.0,64.0,62.0,59.0,57.0,54.0,52.0,49.0,46.0,43.0,41.0,38.0,36.0,33.0,31.0,28.0,25.0,22.0,15.0,12.0,10.0,12.0,16.0,23.0,32.0,41.0,51.0,60.0,67.0,73.0,76.0,78.0,79.0,78.0,77.0,75.0,73.0,71.0,70.0,69.0,68.0,67.0,66.0,66.0,66.0,63.0,62.0,60.0,57.0,55.0,53.0,50.0,48.0,46.0,44.0,42.0,40.0,37.0,35.0
2024-06-13 11:14:30,33.0,30.0,27.0,24.0,20.0,17.0,14.0,12.0,12.0,14.0,25.0,34.0,43.0,52.0,61.0,67.0,73.0,76.0,78.0,78.0,77.0,75.0,74.0,72.0,71.0,70.0,69.0,69.0,68.0,67.0,67.0,65.0,64.0,60.0,58.0,58.0,56.0,53.0,51.0,48.0,46.0,43.0,41.0,39.0,36.0,34.0,31.0,28.0,25.0,21.0,17.0,14.0,11.0,11.0,12.0,16.0,22.0,30.0,49.0,58.0
2024-06-13 11:14:31,65.0,70.0,74.0,76.0,77.0,77.0,76.0,75.0,74.0,73.0,72.0,72.0,72.0,72.0,71.0,71.0,70.0,69.0,68.0,67.0,65.0,59.0,56.0,54.0,51.0,48.0,45.0,42.0,40.0,37.0,34.0,31.0,28.0,24.0,20.0,16.0,12.0,10.0,9.0,11.0,15.0,22.0,30.0,40.0,49.0,65.0,71.0,75.0,77.0,77.0,77.0,76.0,74.0,72.0,70.0,69.0,68.0,67.0,67.0,66.0
